No,Student ID,Last name,First name,Gender,Date of Birth,Social ID,Academic year
53,20120073,Van Ly,Hai,Male,20/7/2002,4648557212020
54,20120074,Nguyen Gia,Hao,Male,22/1/2002,3764230282020
55,20120075,Le Thi Minh,Hien,Male,21/9/2002,4411317832020
56,20120076,Mai Vinh,Hien,Male,24/12/2002,4618095052020
57,20120077,Nguyen Quang,Hien,Female,23/9/2002,4246055332020
58,20120078,Nguyen The,Hien,Male,10/8/2002,3865060792020
59,20120079,Trinh Huu,Hiep,Male,12/4/2002,4060557232020
60,20120081,Nguyen Mau Trong,Hieu,Female,14/12/2002,4708828342020
61,20120082,Nguyen Thanh,Hieu,Female,31/12/2002,3810474142020
62,20120083,Nguyen Trong,Hieu,Female,26/10/2002,4282217352020
63,20120084,Nguyen Van,Hieu,Male,20/10/2002,4535327302020
64,20120085,Tran Xuan,Hoa,Male,9/5/2002,4030629352020
65,20120087,Duong Dinh Bao,Hoang,Male,7/3/2002,4325644442020
66,20120088,Le Nguyen Thanh,Hoang,Male,1/6/2002,3867995902020
67,20120089,Le Xuan,Hoang,Male,16/6/2002,3766621742020
68,20120090,Nguyen The,Hoang,Female,3/1/2002,3732303442020
69,20120092,Tran Huy,Hoang,Male,16/12/2002,4035841312020
70,20120093,Nguyen Thi Hong,Nhung,Male,12/4/2002,4221118132020
71,20120094,Pham Phu,Hung,Male,3/1/2002,4296111342020
72,20120095,Ngo Quang,Hung,Female,3/5/2002,3998911852020
73,20120096,Nguyen Duy,Hung,Female,17/4/2002,3801347912020
74,20120097,Trieu Tan,Hung,Female,13/8/2002,4477515832020
75,20120099,Tran Huynh,Huong,Female,20/9/2002,4489833312020
76,20120100,Do Minh,Huy,Male,12/3/2002,4370308772020
77,20120101,Du Quoc,Huy,Male,21/11/2002,4387924662020
78,20120102,Du Thanh,Huy,Male,28/2/2002,4078764092020
79,20120105,Le Hoang,Huy,Male,26/8/2002,4363759442020
80,20120107,Pham Duc,Huy,Female,5/4/2002,4314070892020
81,20120109,Truong Ngoc,Huy,Female,14/6/2002,4382150362020
82,20120113,Le Nguyen,Khang,Female,21/4/2002,4268664902020
83,20120115,Nguyen Dang Nam,Khanh,Female,28/3/2002,3803201602020
84,20120116,Pham Le Quoc,Khanh,Male,2/2/2002,4113833772020
85,20120117,Pham Nguyen Khanh,Minh,Male,23/8/2002,4619629482020
86,20120118,Nguyen Anh,Khoa,Male,30/10/2002,4682671662020
87,20120120,Nguyen Viet,Khoa,Male,27/9/2002,3947825432020
88,20120121,Pham Nhat Anh,Khoa,Male,25/1/2002,3927996032020
89,20120125,Bui Anh,Kiet,Male,15/12/2002,4039141072020
90,20120127,Tran Minh Tuan,Kiet,Female,26/1/2002,4097756382020
91,20120128,Nguyen Thi Cam,Lai,Male,30/3/2002,4601066282020
92,20120130,Dinh Thi Hoang,Linh,Male,15/12/2002,3980659922020
93,20120131,Nguyen Van,Loc,Female,9/6/2002,3943952472020
94,20120132,Nguyen Tuan,Minh,Male,25/10/2002,3913451482020
95,20120133,Pham Le Hoai,Minh,Female,2/12/2002,3994096372020
96,20120134,Tran Nguyen Khai,Minh,Male,21/12/2002,4224224382020
97,20120136,Huynh Tuan,Nam,Male,7/11/2002,4458869942020
98,20120138,Le Thanh,Nam,Female,19/6/2002,4450555972020
99,20120139,Mai Nhat,Nam,Female,5/8/2002,3808353452020
100,20120140,Nguyen Dang,Nam,Male,29/11/2002,3946227942020
101,20120141,Tran Hoang Phuong,Nam,Male,25/4/2002,4270676512020
102,20120142,Phan Thi Kim,Ngan,Female,29/5/2002,4057430022020
103,20120144,Le Chi,Nghia,Female,30/1/2002,4208438382020
104,20120145,Duong Yen,Ngoc,Female,23/8/2002,3809098742020
