No,Student ID,Last name,First name,Gender,Date of Birth,Social ID
43,18120090,Pham Nguyen Minh,Thy,Female,9/11/2000,399056959
44,18120092,Bui Huynh Trung,Tin,Male,12/31/2000,296242058
45,18120094,Tran Dac,Toan,Male,9/12/2000,557777570
46,18120096,Truong Dai,Trieu,Male,8/7/2000,752423354
47,18120124,Chuong Viet,Hoang,Female,12/6/2000,574490462
48,18120127,Phan Dinh,Kha,Female,8/29/2000,836369978
49,18120129,Lo Nguyen Tuan,Khiem,Female,12/28/2000,757157542
50,18120130,Vo Anh,Khoa,Female,1/23/2000,308962791
51,18120134,Nguyen Ho Thang,Long,Male,7/13/2000,565705015
52,18120135,Pham Trong,Long,Male,4/13/2000,624939254
53,18120137,Nguyen Anh,Minh,Female,3/18/2000,384853365
54,18120138,Vo Duc,Minh,Male,9/8/2000,775396639
55,18120139,Le Hoang,Ngoc,Female,12/24/2000,352700594
56,18120141,Tran Bao,Nguyen,Male,12/7/2000,234720830
57,18120142,Pham Thai Ngoc,Nhi,Female,8/7/2000,278141531
58,18120143,Nguyen Dinh Hoang,Phuc,Male,4/19/2000,368853058
59,18120144,Nguyen Dinh Thien,Phuc,Female,7/6/2000,875689618
60,18120145,Nguyen Hoang,Quan,Female,11/3/2000,219468699
61,18120147,Tran Quoc,Thang,Male,6/4/2000,446844945
62,18120151,Vu Gia,Tue,Male,9/11/2000,615822860
63,18120153,Le Quang,Vu,Female,5/21/2000,814681697
64,18120154,Vo Thien,An,Male,12/17/2000,826786995
65,18120156,Doan Xuan,Bach,Male,7/7/2000,703271571
66,18120157,Nguyen Hoang Gia,Bao,Male,4/30/2000,343343817
67,18120158,Ly Ngoc,Binh,Male,8/2/2000,244374802
68,18120159,Nguyen,Chan,Female,5/27/2000,349209722
69,18120160,Hua Huy,Cuong,Female,7/8/2000,625898783
70,18120161,Nguyen Cong,Danh,Female,6/13/2000,653015210
71,18120163,Lam Xuong,Duc,Female,9/29/2000,521816844
72,18120164,Le Minh,Duc,Male,10/27/2000,745260438
73,18120165,Nguyen Ngoc,Duc,Female,6/6/2000,825594741
74,18120167,Nguyen Viet,Dung,Male,8/29/2000,665272335
75,18120168,Nguyen Dai,Duong,Female,12/9/2000,416545517
76,18120169,Nguyen Thuy,Duong,Female,7/10/2000,651320316
77,18120171,Nguyen Thanh,Duy,Female,10/16/2000,718964531
78,18120172,Nguyen Thanh Minh,Duy,Female,7/16/2000,303232767
79,18120174,Vo Ngoc,Duy,Male,9/24/2000,758202930
80,18120175,Nguyen Vu,Ha,Female,7/4/2000,868890744
81,18120176,Van Trong,Han,Male,2/16/2000,203023049
82,18120178,Pham Thi Hoai,Hien,Male,8/15/2000,335793404
83,18120179,Truong Minh,Hieu,Female,2/9/2000,321177632
84,18120180,Vo Xuan,Hoa,Female,4/9/2000,346413387
85,18120181,Nguyen Thi Cam,Hong,Male,2/14/2000,747891734
86,18120182,Le Hong,Huy,Male,11/14/2000,236426407
87,18120183,Tran Quang,Huy,Female,12/18/2000,558731435
88,18120184,Nguyen Nguyen,Khang,Female,9/2/2000,601711171
89,18120185,Doan Dang,Khoa,Female,2/11/2000,493545690
